810|258|15g
810|643|5g
810|4|3g
810|19|2.5g
810|310|2.5g
810|14|0.5g
810|20|0.5g
811|362|4.3g
811|22|26g
811|21|6.1g
811|19|2.6g
811|4|2.6g
811|26|3g
812|649|20g
812|650|4.8g
812|18|14.3g
812|23|2.4g
812|24|1.5g
812|179|1.5g
812|20|1.5g
812|21|0.9g
812|19|0.9g
812|26|2.6g
813|362|3.9g
813|22|7.8g
813|21|5.5g
813|19|2.3g
813|4|2.3g
813|26|3g
814|652|240g
814|18|200g
814|29|40g
814|4|15g
814|19|6g
814|297|3g
814|15|5g
814|7|10g
814|20|4g
814|31|1g
815|11|200g
815|18|150g
815|23|20g
815|20|12g
815|15|5g
815|19|8g
816|209|40g
816|4|10g
816|88|180g
816|30|5g
816|6|2g
816|20|1g
816|279|3g
817|18|50g
817|632|30g
817|88|200g
817|4|4g
817|19|3g
817|6|2g
817|20|1.2g
817|7|5g
817|91|15g
817|167|3g
817|24|3g
818|659|140g
818|154|150g
818|167|3g
818|24|3g
818|30|9g
818|6|2g
818|88|300g
818|19|3g
818|4|8g
818|273|15g
818|20|2.2g
819|163|80g
819|287|30g
819|11|50g
819|378|30g
819|4|6g
819|297|1g
819|3|20g
819|573|7g
819|20|1.5g
819|31|0.1g
819|273|18g
819|19|4g
819|7|7g
819|14|1g
819|26|4g
819|88|300g
820|242|20g
820|18|10g
820|169|20g
820|114|20g
820|351|100g
820|321|50g
820|660|50g
820|29|40g
820|19|10g
820|7|10g
820|88|300g
821|661|150g
821|157|15g
821|33|1g
821|24|1g
821|2|25g
821|304|10g
821|662|10g
821|300|20g
821|6|1g
821|25|15g
821|18|30g
821|8|10g
821|297|3g
821|88|500g
822|292|30g
822|169|10g
822|178|20g
822|33|1g
822|4|10g
822|79|80g
822|2|50g
822|8|8g
822|7|2.5g
822|20|0.5g
823|570|30g
823|163|50g
823|18|100g
823|167|20g
823|24|15g
823|23|10g
823|222|1g
823|7|7g
823|4|7g
824|79|100g
824|162|25g
824|165|250g
824|37|30g
824|242|25g
824|200|5g
825|29|70g
825|33|3g
825|193|250g
825|663|60g
825|79|60g
825|18|20g
825|6|3g
825|4|10g
825|114|3g
825|8|5g
825|333|0.1g
825|354|2.5g
825|222|0.1g
826|292|14g
826|18|15g
826|4|3g
826|169|5g
826|331|5g
826|7|10g
826|15|5g
826|88|150g
827|36|30g
827|200|10g
827|24|3g
827|304|1g
827|33|3g
827|18|8g
827|4|5g
827|268|5g
827|88|300g
828|36|300g
828|181|5g
828|7|5g
828|19|5g
828|26|2g
828|24|2g
828|18|10g
828|35|10g
828|4|3g
828|283|3g
828|88|300g
829|25|3g
829|18|30g
829|163|20g
829|4|6g
829|24|1g
829|19|1g
829|26|1g
829|20|0.1g
829|88|300g
830|305|50g
830|242|50g
830|18|30g
830|19|2g
830|4|3g
830|24|1g
830|20|0.3g
830|88|300g
831|620|90g
831|3|20g
831|18|10g
831|7|4g
831|187|4g
831|114|2.5g
831|26|1g
831|6|1g
831|25|1g
831|30|1g
831|35|1g
831|4|1g
831|29|1g
831|19|1g
831|23|0.7g
831|31|0.5g
832|18|20g
832|29|5g
832|25|3g
832|6|0.5g
832|30|0.5g
832|19|0.5g
832|21|0.2g
832|31|0.1g
833|78|30g
833|18|30g
833|4|20g
833|664|10g
833|331|10g
833|173|10g
833|29|10g
833|665|5g
833|114|5g
833|7|3g
833|6|3g
833|19|2g
833|222|1g
833|20|1g
833|15|1g
834|163|15g
834|658|12g
834|18|10g
834|292|7g
834|30|1g
834|6|0.5g
834|26|0.4g
834|4|0.3g
834|21|0.2g
834|19|0.2g
834|32|0.1g
834|31|0.01g
835|3|5g
835|23|1g
835|6|0.5g
835|30|0.5g
835|19|0.4g
835|32|0.1g
835|31|0.01g
836|163|25g
836|18|10g
836|29|5g
836|12|2g
836|30|2g
836|4|2g
836|6|1g
836|19|0.5g
837|666|30g
837|615|15g
837|3|10g
837|30|3g
837|4|2g
837|6|1g
837|187|0.5g
837|19|0.5g
837|20|0.3g
838|18|20g
838|279|3g
838|30|2g
838|4|1.5g
838|7|1g
838|6|1g
838|19|0.5g
839|666|100g
839|16|50g
839|29|10g
839|4|5g
839|594|1g
839|26|1g
839|8|1g
840|18|50g
840|3|20g
840|25|7g
840|4|5g
840|5|2g
840|7|1g
840|6|1g
840|30|1g
840|8|1g
840|594|0.5g
841|620|90g
841|170|7g
841|667|2g
841|21|1g
841|30|1g
841|4|1g
841|19|0.2g
842|668|50g
842|3|15g
842|29|5g
842|30|2g
842|4|2g
842|20|0.5g
842|7|0.5g
842|6|0.5g
842|19|0.5g
843|37|40g
843|292|15g
843|28|7g
843|143|5g
843|15|2g
843|19|1g
843|4|0.8g
843|26|0.3g
843|31|0.2g
844|18|70g
844|292|60g
844|7|1g
844|4|1g
844|9|0.5g
844|8|0.5g
844|26|0.3g
845|18|50g
845|4|2g
845|6|1g
845|33|1g
845|8|1g
845|7|0.5g
845|571|0.5g
845|24|0.5g
846|346|30g
846|7|1g
846|30|1g
846|6|0.5g
846|4|0.5g
846|19|0.5g
846|20|0.3g
847|669|100g
847|16|50g
847|29|10g
847|4|5g
847|594|1g
847|26|1g
847|8|1g
848|363|3g
848|23|3g
848|6|1g
848|9|0.2g
849|570|20g
849|18|20g
849|114|2.5g
849|4|2g
849|15|1g
849|26|1g
849|6|1g
849|30|1g
849|35|1g
849|29|1g
849|19|1g
849|20|0.5g
849|7|0.5g
850|95|3g
850|4|3g
850|18|3g
850|7|2g
850|114|2g
850|20|1g
850|3|1g
850|19|1g
850|570|0.1g
851|145|6.5g
851|29|6.5g
851|30|2g
851|6|0.4g
851|7|0.2g
851|19|0.2g
851|20|0.1g
852|154|10g
852|18|10g
852|670|2.5g
852|671|1g
852|6|1g
852|25|1g
852|30|1g
852|35|1g
852|33|1g
852|29|1g
852|19|1g
852|4|0.7g
853|154|20g
853|18|20g
853|163|5g
853|29|5g
853|6|1.5g
853|7|1g
853|30|1g
853|4|1g
853|19|0.4g
854|154|30g
854|29|10g
854|6|2g
854|30|2g
854|4|2g
854|20|1g
854|7|1g
854|95|1g
854|19|1g
854|222|0.1g
855|18|30g
855|29|10g
855|6|5g
855|30|5g
855|7|2g
855|612|2g
855|8|1g
855|9|0.2g
856|672|40g
856|3|20g
856|23|2g
856|6|1g
856|8|1g
856|9|0.3g
857|361|50g
857|16|30g
857|6|6g
857|4|5g
857|304|5g
857|594|1g
857|8|1g
857|21|0.5g
858|361|30g
858|673|20g
858|18|20g
858|304|5g
858|6|2g
858|4|2g
858|15|1g
858|33|0.5g
858|9|0.03g
859|18|50g
859|4|2g
859|6|1g
859|33|1g
859|8|1g
859|7|0.5g
859|571|0.5g
859|24|0.5g
860|7|20g
860|3|20g
860|538|10g
860|30|10g
860|166|10g
860|29|10g
860|34|5g
860|9|0.25g
861|3|15g
861|30|1g
861|23|1g
861|6|0.5g
861|19|0.4g
861|32|0.1g
861|31|0.01g
862|661|40g
862|163|10g
862|18|10g
862|4|7.5g
862|573|3g
862|30|3g
862|304|3g
862|19|0.8g
862|20|0.6g
862|6|0.3g
863|674|20g
863|635|3g
863|7|2g
863|26|2g
863|6|2g
863|8|1g
863|9|0.2g
864|163|15g
864|279|3g
864|6|2g
864|30|2g
864|4|2g
864|20|1.5g
864|19|1g
865|163|45g
865|18|4.6g
865|4|2g
865|30|1.3g
865|20|0.3g
865|19|0.3g
866|163|20g
866|181|3g
866|30|2g
866|6|1g
866|7|0.5g
866|26|0.3g
866|19|0.3g
867|154|45g
867|4|3g
867|30|2g
867|21|0.5g
867|19|0.5g
867|20|0.4g
868|18|20g
868|279|3g
868|30|2g
868|4|1.5g
868|7|1g
868|6|1g
868|19|0.5g
869|279|4g
869|181|3.2g
869|30|1g
869|6|0.5g
869|26|0.3g
869|21|0.2g
869|19|0.2g
870|242|13g
870|28|2g
870|30|2g
870|29|2g
870|279|1g
870|4|0.7g
870|6|0.3g
870|19|0.3g
871|666|40g
871|3|8g
871|7|0.3g
871|4|0.3g
871|19|0.3g
871|20|0.2g
871|6|0.2g
871|30|0.2g
872|316|20g
872|18|20g
872|355|3g
872|35|3g
872|30|1g
872|6|0.5g
872|4|0.5g
872|19|0.5g
872|32|0.1g
872|21|0.1g
873|615|60g
873|355|20g
873|16|5g
873|7|4g
874|38|10g
874|6|1g
874|32|0.5g
874|33|0.5g
874|24|0.5g
874|8|0.5g
874|222|0.1g
875|18|45g
875|29|15g
875|4|3g
875|26|2g
875|30|2g
875|19|1g
875|21|0.5g
875|20|0.4g
876|36|60g
876|18|30g
876|163|15g
876|6|2g
876|30|2g
876|4|2g
876|19|0.8g
876|32|0.7g
876|21|0.4g
877|242|20g
877|4|3g
877|240|2g
877|7|1g
877|6|1g
877|30|1g
877|19|0.5g
877|31|0.02g
878|242|15g
878|18|10g
878|279|2g
878|30|2g
878|4|2g
878|7|1g
878|6|1g
878|19|0.5g
879|664|30g
879|7|4.5g
879|30|1.5g
879|6|0.7g
879|19|0.7g
880|3|25g
880|200|5g
880|4|3g
880|32|2g
880|19|2g
881|3|60g
881|7|20g
881|30|20g
881|29|10g
881|166|5g
881|34|5g
881|9|0.25g
882|247|14g
882|4|2.1g
882|6|1.4g
882|30|1.4g
882|20|0.4g
882|19|0.4g
883|657|40g
883|18|40g
883|166|20g
883|9|1g
883|8|1g
884|3|15g
884|25|5g
884|4|3g
884|20|1g
884|7|1g
884|26|1g
884|19|1g
885|163|20g
885|18|20g
885|3|8g
885|2|8g
885|25|5g
885|7|2g
885|4|2g
885|24|0.7g
885|19|0.6g
885|26|0.5g
885|20|0.1g
886|25|4g
886|181|2g
886|30|1g
886|6|0.5g
886|26|0.4g
886|21|0.2g
886|19|0.2g
887|163|20g
887|3|20g
887|18|20g
887|2|10g
887|25|5g
887|4|5g
887|5|2g
887|7|1g
887|6|1g
887|30|1g
887|8|1g
887|594|0.5g
888|675|30g
888|361|30g
888|18|20g
888|304|5g
888|4|2g
888|9|0.03g
889|18|40g
889|664|20g
889|114|15g
889|331|15g
889|4|10g
889|665|10g
889|173|10g
889|29|10g
889|7|3g
889|6|3g
889|15|2g
889|19|2g
889|222|1g
889|20|1g
890|3|50g
890|676|10g
890|4|3g
890|6|2g
890|20|1g
890|8|1g
891|18|30g
891|676|15g
891|30|10g
891|35|5g
891|8|5g
891|4|3g
892|615|20g
892|369|6g
892|3|5g
892|30|3g
892|4|2g
892|20|0.2g
892|6|0.2g
892|677|0.1g
893|331|15g
893|240|4g
893|4|2g
893|6|1g
893|30|1g
893|7|0.5g
893|19|0.5g
893|31|0.02g
894|3|30g
894|23|20g
894|35|3g
894|7|2g
894|6|2g
894|150|1g
894|32|1g
894|26|1g
894|19|1g
894|33|0.5g
894|24|0.5g
895|304|6g
895|30|2g
895|4|2g
895|6|0.8g
895|19|0.5g
895|20|0.1g
896|178|20g
896|29|7g
896|4|2g
896|6|1g
896|30|1g
896|19|1g
896|26|0.5g
897|678|100g
897|13|8g
897|4|3g
897|30|2g
897|26|1.5g
897|21|0.5g
897|311|0.5g
897|19|0.5g
898|363|10g
898|240|5g
898|30|2g
898|4|2g
898|7|1g
898|6|1g
898|19|0.5g
898|31|0.02g
899|363|15g
899|18|15g
899|30|2g
899|4|2g
899|6|1g
899|7|0.5g
900|675|30g
900|361|30g
900|18|20g
900|363|2g
900|4|2g
900|9|0.03g
901|657|20g
901|635|3g
901|32|2g
901|7|2g
901|222|1g
901|95|1g
902|82|20g
902|181|5g
902|26|2g
902|20|1g
902|7|1g
902|19|0.5g
903|38|40g
903|6|1g
903|8|1g
903|32|0.5g
903|33|0.5g
903|24|0.5g
903|222|0.1g
904|225|40g
904|7|5g
904|181|4g
904|26|1g
904|204|1g
904|19|1g
904|32|0.01g
905|18|20g
905|200|15g
905|29|5g
905|30|2g
905|4|2g
905|6|1g
905|20|0.5g
905|19|0.5g
906|178|15g
906|29|10g
906|30|2g
906|4|2g
906|7|1g
906|6|1g
906|19|0.5g
907|672|50g
907|668|40g
907|3|20g
907|29|8g
907|4|3g
907|20|1g
907|6|1g
907|30|1g
908|305|20g
908|635|3g
908|7|2g
908|222|1g
908|32|1g
908|204|1g
909|305|30g
909|18|30g
909|19|4g
909|6|2g
909|4|2g
909|20|1g
909|33|1g
909|24|1g
910|18|40g
910|3|30g
910|570|10g
910|7|2g
910|4|2g
910|8|1.5g
910|26|1g
910|6|1g
910|9|0.3g
911|570|10g
911|635|5g
911|7|1g
911|26|1g
911|6|1g
911|8|1g
911|9|0.3g
912|18|30g
912|3|10g
912|570|10g
912|7|2g
912|4|2g
912|8|1.5g
912|26|1g
912|6|1g
912|9|0.3g
913|679|40g
913|7|5g
913|181|4g
913|26|1g
913|204|1g
913|19|1g
913|32|0.01g
914|178|15g
914|154|15g
914|4|3g
914|30|2g
914|20|0.5g
914|19|0.5g
914|6|0.2g
914|222|0.1g
915|154|40g
915|292|10g
915|143|1.7g
915|149|1g
915|19|1g
915|4|0.7g
915|31|0.5g
915|26|0.5g
915|179|0.5g
915|7|0.3g
915|24|0.3g
916|27|40g
916|28|20g
916|8|5g
916|35|3g
916|4|3g
917|181|3g
917|35|3g
917|7|1g
917|26|0.5g
917|19|0.5g
918|173|10g
918|18|5g
918|279|2g
918|30|2g
918|4|2g
918|7|1g
918|6|1g
918|19|0.5g
919|361|30g
919|18|20g
919|304|5g
919|143|2g
919|6|2g
919|4|2g
919|15|1g
919|33|0.5g
919|9|0.03g
920|90|20g
920|18|10g
920|29|3g
920|30|2g
920|4|2g
920|12|1.5g
920|6|1g
920|19|0.5g
921|615|150g
921|393|60g
921|3|30g
921|178|20g
921|7|12g
921|169|10g
921|29|10g
921|34|10g
921|4|5g
921|19|3g
921|20|1g
921|187|1g
921|179|1g
921|222|0.5g
922|652|15g
922|18|10g
922|2|5g
922|29|2g
922|4|1g
922|20|0.5g
922|26|0.5g
922|19|0.5g
922|31|0.02g
923|36|60g
923|18|30g
923|163|5g
923|6|2g
923|593|2g
923|4|2g
923|19|0.8g
923|32|0.7g
923|21|0.4g
924|680|17g
924|18|7g
924|29|3g
924|30|2g
924|4|2g
924|12|1g
924|6|1g
924|19|0.5g
925|18|60g
925|95|10g
925|6|1g
925|4|1g
925|32|0.5g
926|235|80g
926|114|5g
926|6|2g
926|7|1g
926|279|1g
926|24|1g
926|95|0.5g
926|98|0.5g
927|363|10g
927|304|5g
927|681|3g
927|4|2g
927|6|1g
927|21|0.5g
927|19|0.5g
928|620|50g
928|355|10g
928|7|1g
928|6|1g
928|4|1g
928|8|1g
928|594|0.5g
928|26|0.5g
929|18|50g
929|4|10g
929|95|2g
929|6|2g
929|30|2g
929|19|2g
929|682|1g
930|666|100g
930|16|50g
930|3|30g
930|29|10g
930|4|5g
930|594|1g
930|26|1g
930|8|1g
931|25|10g
931|635|5g
931|7|1g
931|26|1g
931|6|1g
931|8|1g
931|9|0.3g
932|36|28g
932|4|2.1g
932|20|0.4g
932|19|0.4g
933|36|15g
933|181|5g
933|21|3g
933|32|2g
933|19|2g
934|683|10g
934|18|10g
934|30|2g
934|4|2g
934|6|1g
934|19|0.5g
935|18|30g
935|30|20g
935|29|10g
935|6|5g
935|612|5g
935|19|1g
935|7|0.1g
936|25|10g
936|181|3g
936|26|2.5g
936|7|1g
936|19|0.5g
937|676|40g
937|181|15g
937|7|3g
937|19|2g
937|26|1.5g
938|154|130g
938|292|30g
938|7|1g
938|26|1g
938|4|1g
938|20|0.5g
938|19|0.5g
939|292|30g
939|240|20g
939|18|10g
939|26|3g
939|4|2g
939|20|1g
939|7|1g
939|19|1g
940|242|20g
940|18|15g
940|684|10g
940|685|5g
940|4|5g
940|15|2g
940|7|2g
940|8|2g
940|6|1g
940|30|1g
940|26|0.5g
940|9|0.2g
941|292|20g
941|169|20g
941|6|6g
941|7|4g
941|4|3g
941|150|2g
941|19|1.5g
941|20|1g
941|33|1g
941|31|0.5g
941|26|0.1g
942|242|10g
942|169|8g
942|292|6g
942|253|5g
942|114|5g
942|200|5g
942|21|0.5g
942|6|0.5g
942|30|0.5g
942|4|0.4g
942|19|0.4g
943|331|20g
943|292|15g
943|29|5g
943|30|1g
943|4|1g
943|20|0.5g
943|21|0.5g
943|19|0.5g
944|2|30g
944|292|20g
944|18|20g
944|4|5g
944|15|2g
944|7|1g
944|19|1g
945|668|60g
945|13|20g
945|240|8g
945|127|1g
945|5|1g
945|6|1g
945|30|1g
945|4|1g
945|19|1g
946|668|50g
946|3|5g
946|6|2g
946|30|2g
946|20|0.5g
946|4|0.5g
946|19|0.5g
946|7|0.2g
946|222|0.1g
947|668|25g
947|29|5g
947|30|2g
947|4|2g
947|7|1g
947|6|1g
947|19|0.5g
948|37|30g
948|279|4g
948|28|2.5g
948|30|1g
948|6|0.5g
948|19|0.5g
949|178|15g
949|18|10g
949|29|3g
949|30|2g
949|4|2g
949|6|1g
949|20|0.3g
949|19|0.3g
950|620|25g
950|3|1g
950|30|1g
950|6|0.5g
950|21|0.3g
950|4|0.3g
950|19|0.2g
951|361|15g
951|18|15g
951|30|3g
951|6|1g
951|4|1g
951|304|1g
951|19|0.5g
952|668|80g
952|3|20g
952|18|10g
952|20|8g
952|23|5g
952|6|1g
952|30|1g
952|29|1g
953|82|10g
953|635|4g
953|7|2g
953|9|1g
953|26|1g
953|19|1g
954|653|10g
954|181|3g
954|7|2g
954|32|1g
955|284|25g
955|198|10g
955|18|5g
955|34|5g
955|4|2g
955|6|1g
955|20|0.5g
955|7|0.5g
955|26|0.5g
955|19|0.5g
956|253|15g
956|7|2g
956|30|0.7g
956|6|0.3g
956|4|0.3g
956|19|0.3g
957|178|40g
957|163|20g
957|95|5g
957|35|2g
957|12|1g
957|4|1g
957|19|0.5g
958|154|30g
958|279|4g
958|181|3g
958|26|1.5g
958|21|0.5g
958|19|0.5g
958|20|0.4g
959|37|15g
959|18|15g
959|612|10g
959|28|4g
959|4|2g
959|6|1g
959|19|0.5g
960|346|60g
960|244|20g
960|200|15g
960|686|5g
960|32|1g
960|26|1g
960|273|1g
961|3|30g
961|18|10g
961|20|7g
961|23|6g
961|670|2.5g
961|6|1g
961|25|1g
961|30|1g
961|35|1g
961|29|1g
961|19|1g
962|78|14g
962|181|3g
962|26|1.7g
962|7|0.7g
962|19|0.7g
962|20|0.3g
963|154|30g
963|181|4g
963|7|2g
963|279|2g
963|95|1g
963|571|1g
963|8|1g
963|32|0.1g
964|154|60g
964|178|10g
964|29|10g
964|34|5g
964|4|2g
964|30|1g
964|33|1g
964|204|0.5g
964|6|0.5g
964|21|0.1g
964|222|0.01g
965|18|40g
965|11|35g
965|15|3g
965|4|2g
965|179|2g
965|24|2g
965|304|2g
965|6|1g
965|30|1g
965|19|1g
965|7|0.7g
966|38|20g
966|163|5g
966|200|3g
966|166|2g
966|24|0.5g
966|19|0.4g
966|6|0.2g
967|38|10g
967|635|4g
967|7|2g
967|222|1g
967|26|1g
967|32|0.5g
968|36|3g
968|181|1.5g
968|26|1g
968|6|0.5g
968|30|0.5g
968|19|0.4g
968|21|0.2g
969|163|50g
969|36|10g
969|13|8g
969|15|5g
969|238|3g
969|682|1g
969|6|1g
969|30|1g
969|4|1g
969|19|0.5g
970|287|40g
970|247|14g
970|4|3g
970|20|0.5g
970|19|0.5g
970|222|0.1g
971|163|20g
971|3|20g
971|18|20g
971|2|10g
971|25|5g
971|4|5g
971|5|2g
971|7|1g
971|6|1g
971|30|1g
971|8|1g
971|594|0.5g
972|615|75g
972|29|5g
972|7|2g
972|30|2g
972|4|2g
972|6|1g
972|8|1g
972|9|0.2g
973|615|70g
973|292|20g
973|3|10g
973|30|2g
973|4|2g
973|6|1g
973|8|0.5g
973|9|0.3g
973|667|0.3g
974|18|30g
974|174|15g
974|279|3g
974|7|1g
974|26|1g
974|19|1g
974|20|0.5g
974|222|0.05g
975|184|20g
975|181|2g
975|30|1g
975|6|0.5g
975|19|0.5g
975|26|0.4g
975|21|0.3g
976|178|35g
976|154|30g
976|163|20g
976|29|10g
976|143|7g
976|28|5g
976|34|3g
976|6|2g
976|30|1g
976|4|1g
976|19|1g
977|178|40g
977|163|15g
977|95|5g
977|35|2g
977|12|1g
977|4|1g
977|19|0.5g
978|11|30g
978|18|30g
978|163|20g
978|143|10g
978|15|3g
978|4|2g
978|179|2g
978|24|2g
978|304|2g
978|6|1g
978|30|1g
978|19|1g
979|2|30g
979|664|20g
979|292|10g
979|295|10g
979|240|3g
979|4|3g
979|15|1g
979|7|1g
979|19|1g
979|20|0.5g
980|18|30g
980|29|10g
980|6|5g
980|30|5g
980|7|2g
980|612|2g
980|33|1g
980|8|1g
980|9|0.2g
981|3|50g
981|200|20g
981|29|10g
981|4|3g
981|32|2g
981|6|2g
981|33|1g
981|24|1g
981|26|0.5g
981|31|0.1g
981|86|0.1g
982|363|20g
982|18|20g
982|200|15g
982|4|2g
982|9|0.03g
983|668|50g
983|272|30g
983|5|3g
983|7|2g
983|4|2g
983|179|2g
983|24|2g
983|19|0.6g
984|359|20g
984|181|5g
984|29|5g
984|24|3g
984|255|1g
984|20|1g
984|7|1g
984|99|1g
984|14|1g
985|154|30g
985|25|5g
985|635|4g
985|7|1g
985|26|1g
985|6|1g
985|8|1g
985|9|0.3g
986|3|20g
986|2|20g
986|18|20g
986|25|5g
986|4|5g
986|5|2g
986|7|1g
986|6|1g
986|30|1g
986|8|1g
986|594|0.5g
987|668|80g
987|676|50g
987|3|20g
987|18|10g
987|20|8g
987|23|5g
987|6|1g
987|30|1g
987|29|1g
988|292|30g
988|163|10g
988|29|10g
988|18|5g
988|20|1g
988|4|1g
988|19|1g
988|15|0.8g
988|31|0.5g
988|7|0.4g
989|11|17g
989|18|10g
989|4|3g
989|21|2g
989|30|1.2g
989|6|0.8g
989|19|0.5g
989|222|0.1g
990|668|90g
990|653|10g
990|5|3g
990|7|2g
990|4|2g
990|179|2g
990|24|2g
990|19|0.6g
991|666|50g
991|3|15g
991|608|10g
991|95|3g
991|570|3g
991|4|2g
991|20|1g
991|7|1g
991|667|1g
991|19|1g
992|18|30g
992|2|15g
992|3|10g
992|570|10g
992|7|2g
992|4|2g
992|8|1.5g
992|26|1g
992|6|1g
992|9|0.3g
993|664|40g
993|18|10g
993|261|5g
993|28|3g
993|6|2g
993|30|2g
993|4|1g
993|19|0.2g
994|78|70g
994|242|50g
994|18|30g
994|279|5g
994|4|5g
994|19|2.5g
994|7|1g
994|20|0.5g
994|6|0.5g
995|668|20g
995|13|10g
995|36|7g
995|676|5g
995|29|5g
995|4|3g
995|19|2g
995|6|1g
995|20|0.5g
996|18|30g
996|292|15g
996|664|15g
996|331|10g
996|3|5g
996|114|5g
996|200|5g
996|169|5g
996|173|5g
996|29|5g
996|4|2g
996|143|1g
996|8|1g
996|312|0.5g
996|33|0.5g
997|635|4g
997|279|1g
997|8|1g
997|95|0.5g
997|7|0.3g
997|9|0.03g
998|200|15g
998|153|15g
998|29|5g
998|4|2g
998|21|1g
998|30|1g
998|6|0.5g
998|19|0.5g
999|292|7g
999|181|2g
999|7|1g
999|26|1g
999|19|1g
999|20|0.5g
1000|653|20g
1000|181|3g
1000|26|1g
1000|7|0.5g
1000|19|0.5g
1000|20|0.4g
1001|308|40g
1001|28|10g
1001|307|5g
1001|4|5g
1001|594|2g
1001|7|2g
1001|8|2g
1002|38|50g
1002|4|5g
1002|6|1g
1002|8|1g
1002|32|0.5g
1002|33|0.5g
1002|24|0.5g
1002|222|0.1g
1003|174|40g
1003|178|25g
1003|359|25g
1003|300|20g
1003|114|20g
1003|170|10g
1003|8|2g
1003|7|1g
1003|6|1g
1003|137|1g
1003|99|0.5g
1003|31|0.2g
1004|74|50g
1004|28|15g
1004|163|40g
1004|310|10g
1004|626|5g
1004|16|3g
1004|21|2g
1004|23|2g
1004|19|1g
1005|74|40g
1005|687|20g
1005|163|30g
1005|28|12g
1005|36|9g
1005|310|9g
1005|4|5g
1005|16|3g
1005|19|1g
1006|74|20g
1006|28|15g
1006|688|50g
1006|143|5g
1006|16|5g
1006|23|3g
1006|19|1g
1007|687|20g
1007|28|12g
1007|163|30g
1007|36|9g
1007|310|9g
1007|4|5g
1007|16|3g
1007|19|1g
1008|650|70g
1008|28|15g
1008|23|6g
1008|16|3g
1008|19|1g
1009|650|70g
1009|143|25g
1009|28|15g
1009|23|6g
1009|15|2g
1009|19|2g
1009|16|2g
1009|20|2g
1010|642|80g
1010|28|15g
1010|18|40g
1010|132|25g
1010|179|5g
1010|19|1g
1011|651|70g
1011|28|15g
1011|163|45g
1011|16|3g
1011|4|3g
1011|19|1g
1012|651|70g
1012|28|15g
1012|143|3g
1012|163|45g
1012|16|3g
1012|19|1g
1013|651|70g
1013|28|15g
1013|36|15g
1013|143|3g
1013|163|45g
1013|16|3g
1013|19|1g
1014|651|70g
1014|28|15g
1014|261|10g
1014|143|3g
1014|163|45g
1014|16|3g
1014|19|1g
1015|231|70g
1015|28|15g
1015|163|30g
1015|179|10g
1015|24|2g
1015|15|2g
1015|19|2g
1016|231|70g
1016|28|15g
1016|16|3g
1016|163|30g
1016|179|10g
1016|24|2g
1016|15|2g
1016|19|2g
1017|163|60g
1017|28|15g
1017|74|20g
1017|310|10g
1017|626|5g
1017|23|5g
1017|16|3g
1017|19|1g
1018|163|60g
1018|28|15g
1018|217|5g
1018|74|20g
1018|310|10g
1018|626|5g
1018|23|5g
1018|16|3g
1018|19|1g
1019|163|60g
1019|28|15g
1019|650|10g
1019|143|5g
1019|74|20g
1019|310|10g
1019|626|5g
1019|23|5g
1019|16|3g
1019|19|1g
1020|163|60g
1020|18|20g
1020|28|15g
1020|143|5g
1020|74|20g
1020|310|10g
1020|626|5g
1020|23|5g
1020|16|3g
1020|19|1g
1021|163|60g
1021|28|15g
1021|23|10g
1021|143|5g
1021|74|20g
1021|310|10g
1021|626|5g
1021|16|3g
1021|19|1g
1022|362|6g
1022|28|10g
1022|74|30g
1022|132|30g
1022|16|5g
1022|21|2g
1022|4|2g
1022|19|1g
1023|242|55g
1023|28|8g
1023|143|8g
1023|4|5g
1023|19|3g
1023|549|2g
1024|242|40g
1024|28|13g
1024|143|13g
1024|171|20g
1024|4|5g
1024|19|3g
1024|549|2g
1025|242|55g
1025|28|8g
1025|143|8g
1025|261|20g
1025|4|5g
1025|19|3g
1025|549|2g
1026|242|40g
1026|28|13g
1026|143|13g
1026|132|25g
1026|4|5g
1026|19|3g
1026|549|2g
1027|242|60g
1027|28|8g
1027|279|40g
1027|4|5g
1027|16|2g
1027|26|2g
1027|19|1g
1027|20|1g
1028|242|20g
1028|28|14g
1028|18|25g
1028|163|50g
1028|4|6g
1028|19|2g
1029|689|70g
1029|28|15g
1029|22|10g
1029|179|5g
1029|16|5g
1029|19|2g
1029|23|2g
1030|242|20g
1030|28|14g
1030|552|10g
1030|163|50g
1030|18|25g
1030|4|6g
1030|19|2g
1031|242|70g
1031|28|15g
1031|653|30g
1031|123|5g
1031|21|2g
1031|24|2g
1031|19|1g
1032|622|20g
1032|28|14g
1032|163|50g
1032|18|25g
1032|242|20g
1032|4|6g
1032|19|2g
1033|690|10g
1033|28|14g
1033|163|50g
1033|18|25g
1033|242|20g
1033|4|6g
1033|21|2g
1033|19|2g
1033|16|2g
1034|668|60g
1034|28|15g
1034|143|5g
1034|74|20g
1034|310|10g
1034|626|5g
1034|23|5g
1034|16|3g
1034|19|1g
1035|171|50g
1035|163|20g
1035|28|15g
1035|19|1g
1036|171|45g
1036|28|10g
1036|16|6g
1036|4|4g
1036|19|3g
1037|171|45g
1037|28|10g
1037|16|6g
1037|179|4g
1037|4|4g
1037|19|3g
1038|39|70g
1038|28|15g
1038|22|10g
1038|179|5g
1038|16|5g
1038|19|2g
1038|23|2g
1039|39|43g
1039|28|25g
1039|549|1g
1039|19|3g
1039|4|2g
1040|56|20g
